-3.713226688374717255e-01,-2.051552437938647389e-01,-2.899902875295322646e-01,-3.129226819706212859e-01,-2.602348573753405225e-01,-3.229034379436355739e-01,-3.852488763007718142e-01,-3.693482315876462363e-01,-2.443318154641981044e-01,-3.107611710472588107e-01,-3.102530515324151694e-01,-2.314393621746339280e-01,-3.771254786375445311e-01,-3.499788544387759104e-01,-2.987235747310675316e-01,-3.012810580411967032e-01,-3.079379760783443887e-01,-3.088456896992489709e-01,-3.003729071075942336e-01,-3.061837616143983087e-01,-3.431180734225148798e-01,-3.536719453142146419e-01,-2.937096293125836532e-01,-3.456729291792238201e-01,-3.807168258777215430e-01,-2.905469443946782082e-01,-3.089787927834252712e-01,-1.578105539696407766e-01,-3.364452763889235754e-01,-2.627248981425283070e-01
-2.572999051582131047e-01,-3.813941412336348535e-01,-2.554258622987167771e-01,-3.748698127948900116e-01,-4.656330916107222495e-01,-2.541545184674627311e-01,-4.081211282356276837e-01,-2.773757830915981604e-01,-3.305563399454147233e-01,-2.091451955601487389e-01,-2.519326275865790277e-01,-3.373898249830567520e-01,-3.385654966235777108e-01,-3.713668648488018809e-01,-3.385280872278266240e-01,-3.317944957127276773e-01,-3.200207166826012362e-01,-2.835370388747965875e-01,-2.617217778557210939e-01,-2.721688519808561635e-01,-3.437766104876233686e-01,-4.041440960925726800e-01,-2.396136540487272260e-01,-3.478584367903118646e-01,-3.368375275223116083e-01,-2.932002898809065727e-01,-4.130490522923147001e-01,-3.254705563377212618e-01,-3.279147619629966814e-01,-2.731422179256385308e-01
-2.528434063794550157e-01,-2.909295880266388190e-01,-2.418905428418967329e-01,-2.632267099878499161e-01,-2.956734570416696961e-01,-2.786968411645461274e-01,-3.051347633102765577e-01,-3.134687555011321236e-01,-3.191336230759594383e-01,-3.558561729055116918e-01,-2.697089694576059182e-01,-3.578230660096911597e-01,-2.445066906378000060e-01,-3.012889921575048757e-01,-2.794187839080607416e-01,-2.605543866879301285e-01,-2.460445403631584538e-01,-3.701685933740724854e-01,-3.048815861975501806e-01,-2.512490042308960225e-01,-3.735127714665513188e-01,-2.594341304837393114e-01,-4.343448594532583473e-01,-3.498919804741317252e-01,-2.829456072904695807e-01,-3.635369864089476044e-01,-3.382570569281391215e-01,-3.719472021406174944e-01,-1.854995828555834614e-01,-2.825988429327848106e-01
-2.808418482619381984e-01,-3.218533974056801417e-01,-3.490948262456277096e-01,-4.110935661686945797e-01,-3.462961667258862009e-01,-3.570124830999789611e-01,-2.737708043286847803e-01,-2.471753033734977179e-01,-2.365504907975796711e-01,-2.740431005057707425e-01,-3.565660939677063324e-01,-3.951209650051882849e-01,-2.766321077212328117e-01,-3.058784256509022303e-01,-4.267704213802427371e-01,-2.954569339611528012e-01,-2.719237818686154884e-01,-3.277028195681176981e-01,-3.260048343277038296e-01,-3.512297502750407752e-01,-4.158233890342289962e-01,-2.823446837880235205e-01,-3.528852492746463176e-01,-3.363911711550108818e-01,-2.132926623126637777e-01,-2.639302539506905854e-01,-3.008598417072617659e-01,-3.090124966733945322e-01,-2.205102174687527672e-01,-2.140484089010377677e-01
-2.464032320866758330e-01,-2.741568545618264796e-01,-4.295006292079142085e-01,-2.869477006496906624e-01,-2.987930494906506640e-01,-2.932413485308760226e-01,-2.285572854965314260e-01,-4.714009122475121827e-01,-3.373223625576484697e-01,-3.015215077051820458e-01,-3.319338890581474688e-01,-3.867620168890087973e-01,-2.544054436542229625e-01,-2.891067716228534201e-01,-3.564669157095386454e-01,-2.677385531191843193e-01,-2.442266476949911114e-01,-2.972158368881466228e-01,-2.376758173896426352e-01,-2.904769742402836807e-01,-3.145666376368305150e-01,-3.790661084621678167e-01,-3.163975460342105528e-01,-2.761622171927248237e-01,-2.553181235380775349e-01,-3.074931260284867740e-01,-2.680918813545207224e-01,-3.447845502565720088e-01,-3.401977437272220017e-01,-3.095599859300722234e-01
-3.643239545454663442e-01,-2.573821729139865733e-01,-2.701563164785952265e-01,-2.687102196934527676e-01,-2.748498875426466093e-01,-1.526985379149752853e-01,-3.253114101899218236e-01,-4.292748579453932734e-01,-2.966195030073194294e-01,-2.990310209604202241e-01,-3.362278792742668942e-01,-3.609340171027206612e-01,-3.185173708024996997e-01,-2.959791864399530237e-01,-3.191444745189092047e-01,-1.686035436672366772e-01,-3.572931188447857620e-01,-3.610822577063285133e-01,-4.374559702528805216e-01,-2.855949221186491749e-01,-4.226544309947545819e-01,-3.547807135268876699e-01,-3.415373948269886384e-01,-3.511863356558042049e-01,-1.900576061071254097e-01,-2.233049837992699682e-01,-2.247529469223462084e-01,-3.429166128059734642e-01,-2.174245314796516559e-01,-2.808860538478788471e-01
-2.645029701404644218e-01,-2.642353717701078075e-01,-3.476571838486865462e-01,-3.498164145391980395e-01,-2.527174706804253823e-01,-4.650839837780588737e-01,-2.314217605590361271e-01,-2.905868565379364776e-01,-3.142325762308547654e-01,-3.058254782723673348e-01,-3.630313469630516154e-01,-3.420045189329832258e-01,-2.442163798786896045e-01,-2.286088949759366717e-01,-1.424432591562725670e-01,-3.114825926668729483e-01,-3.533137727280524221e-01,-3.439328256159210340e-01,-3.549578549476489764e-01,-3.266562213808286153e-01,-2.887052362648952486e-01,-3.204154758099719280e-01,-2.584615993836360537e-01,-3.295093926536585283e-01,-3.357092385211110086e-01,-3.500835712155849766e-01,-3.945079158615670822e-01,-4.137516239774502447e-01,-3.943910700762668919e-01,-2.293551117374040271e-01
-2.713887207554709358e-01,-2.227092652063422662e-01,-4.001784463969627059e-01,-4.361118946873077662e-01,-3.501324018634061064e-01,-3.024968260338736781e-01,-2.909296022844250484e-01,-2.536179238407911263e-01,-2.972061362746967750e-01,-2.051723414491906927e-01,-3.317655338184910541e-01,-3.755108331816059963e-01,-4.132756369553703402e-01,-3.688905890317358272e-01,-2.956059251475749439e-01,-3.671446846740387682e-01,-2.536161863186914278e-01,-2.390704316968471355e-01,-4.460116318145330716e-01,-2.501595681303842578e-01,-4.456870863325057552e-01,-2.926860443545533097e-01,-2.486115028652781944e-01,-3.062084369191694910e-01,-3.997378945567028330e-01,-3.075684259773639462e-01,-3.500866132053724877e-01,-3.171212598558006412e-01,-3.255172362988371093e-01,-3.296100166028036460e-01
-2.810302179245767196e-01,-3.534206959503743972e-01,-3.143275705720984803e-01,-1.850674573615536389e-01,-3.038644438313619633e-01,-3.257540068464286342e-01,-2.355803311350753992e-01,-4.436062598902291154e-01,-2.171207687475713022e-01,-3.376958198727892380e-01,-2.817820471615778422e-01,-2.983064907545121547e-01,-2.359614831758467535e-01,-3.086909191661021956e-01,-3.247418820504812120e-01,-2.233686638937911195e-01,-4.433170680177915823e-01,-3.012401767251500218e-01,-3.751600057369604002e-01,-3.255976821796029985e-01,-1.733941932419771348e-01,-2.986642490026378827e-01,-2.889748845984940750e-01,-4.180828093048810645e-01,-3.433534297560653648e-01,-2.870076141845085971e-01,-2.705883386139154578e-01,-2.722126800476405428e-01,-2.820767664995915136e-01,-2.660449965370811354e-01
-2.594251604046006188e-01,-3.956035724523567776e-01,-2.966486256421699830e-01,-2.498874513733888858e-01,-2.611651790897923098e-01,-2.984584371634802502e-01,-3.441771343188789745e-01,-3.732436916584718212e-01,-3.016563881407420267e-01,-2.354933484922205333e-01,-4.166316621172685419e-01,-3.344468458270989375e-01,-3.618354970348708899e-01,-2.443119476592042483e-01,-3.235084556996293825e-01,-3.279705902390365746e-01,-2.965778318144280945e-01,-2.662954449035251914e-01,-3.072418583948590687e-01,-4.785182674344954923e-01,-2.566394170510497008e-01,-2.697627464721938373e-01,-3.220490644060343133e-01,-3.572234726173963981e-01,-2.650198592542410969e-01,-2.453258885645560328e-01,-3.277905383929642369e-01,-2.989991124163197123e-01,-3.527129751790999412e-01,-3.089964833525476462e-01
-3.730150241687318902e-01,-2.521280986780863875e-01,-3.279358505281391722e-01,-2.632460959050330063e-01,-3.722233053535727865e-01,-3.212473203380195597e-01,-2.964355431912572558e-01,-3.990265201631142400e-01,-2.863557869290668245e-01,-3.147844930309512956e-01,-3.961926376214878198e-01,-3.690585483080339735e-01,-2.439099531122738140e-01,-2.288638834085733043e-01,-2.889945228953221257e-01,-2.744444491651341078e-01,-2.753210925239543694e-01,-2.653752114175547683e-01,-2.114602948150503536e-01,-3.634904529001119489e-01,-2.371154667989711085e-01,-3.271575252631643838e-01,-3.114524707464176867e-01,-3.001791522222210240e-01,-3.058384744342289019e-01,-3.535399943948585588e-01,-2.909023186646684800e-01,-1.683002678970871857e-01,-2.836305845600409770e-01,-3.048259029362870298e-01
-3.717231314003631715e-01,-3.277517075437514915e-01,-2.762728178837773885e-01,-3.454616374569415282e-01,-3.458038010527013650e-01,-2.920562888134486945e-01,-3.673033776125505523e-01,-2.931093461243218790e-01,-2.684820602594635841e-01,-2.178696237856050377e-01,-3.251131863371374275e-01,-2.389469237247779654e-01,-2.569058143866386756e-01,-3.833524720853779266e-01,-3.815483482478828625e-01,-3.466221805360049091e-01,-2.573196108297952089e-01,-3.188372866809150441e-01,-3.587555104379142046e-01,-2.168701726291747400e-01,-2.908486344017881531e-01,-4.660534544486743536e-01,-3.112785416734313304e-01,-2.878117797994185767e-01,-3.190382479649115921e-01,-2.633909691383091722e-01,-3.330434954725538521e-01,-3.789629302051293891e-01,-3.450919901259132949e-01,-3.808094010953566588e-01
-3.525290766960405553e-01,-3.803440838046920347e-01,-2.725302446424346381e-01,-3.033734426556122243e-01,-3.236831245642184940e-01,-3.306852243753649612e-01,-3.084361546389690067e-01,-2.285703840190564107e-01,-4.120502763438376181e-01,-2.884728460070136724e-01,-3.406964250653838344e-01,-4.273490119289826694e-01,-4.066464189791042516e-01,-3.631628180333748568e-01,-2.885444697522456803e-01,-2.815580666326877313e-01,-3.679232030550362298e-01,-2.399183413729376046e-01,-2.143781669705988047e-01,-2.671261420222014737e-01,-3.395381957022394759e-01,-2.466479652897450026e-01,-2.671017155376932406e-01,-2.504403113366698297e-01,-3.470695864621777815e-01,-4.481985899436804477e-01,-1.640603745970859451e-01,-3.886648321532457651e-01,-2.928501455970369816e-01,-1.629584656637950990e-01
-2.873403394611556694e-01,-2.375113715054566754e-01,-4.041873013515669966e-01,-3.988341438003599748e-01,-3.196106098883819691e-01,-2.078653615976311653e-01,-3.276448109164901701e-01,-3.550016500810315723e-01,-2.942631338542977537e-01,-2.456803105817493837e-01,-4.003771898220942482e-01,-3.769370766611666035e-01,-3.480129164380383888e-01,-2.400774306434904637e-01,-2.834427264164721683e-01,-1.754887715061935749e-01,-2.359284061135824839e-01,-3.047825394299757407e-01,-2.162303119152025332e-01,-2.860671661902085550e-01,-3.347085090096428295e-01,-2.733016363011641636e-01,-3.557771477859375531e-01,-3.208095829475988148e-01,-2.138511568920468398e-01,-2.955552244764683145e-01,-3.531585151927127408e-01,-3.185067049085332780e-01,-2.389401901064673039e-01,-3.502198305232354647e-01
-3.237606954678790006e-01,-3.340776843257917683e-01,-2.823610580927629066e-01,-3.270800303698246370e-01,-4.027473249759470075e-01,-3.216727834075236991e-01,-3.627165262083628106e-01,-2.152768762681533388e-01,-2.432589677918819138e-01,-2.550064474723622299e-01,-3.140129613048041057e-01,-3.348028542994198054e-01,-3.306032545745719586e-01,-3.626961572325931860e-01,-1.345230469916174343e-01,-4.279798217990135045e-01,-2.777703269624874904e-01,-3.847380263342279894e-01,-3.055894250481101526e-01,-3.430622758909139258e-01,-3.441530574206420612e-01,-3.786511024748503429e-01,-1.854597929724837446e-01,-3.023560096490303106e-01,-3.295574920336574176e-01,-2.223900825809342341e-01,-3.122980284987089683e-01,-2.414330565745945734e-01,-4.068180745747840832e-01,-2.767532028300440650e-01
-2.408205532730181009e-01,-3.963369132675481632e-01,-2.499380469918803249e-01,-1.875810191946477301e-01,-2.789874703165451386e-01,-2.042021785537873335e-01,-2.375650671370787559e-01,-3.286271516440349427e-01,-2.878484388272771755e-01,-3.979838285291502631e-01,-3.177053696744342459e-01,-2.853852244435725050e-01,-2.515687773359878698e-01,-2.761136834439882337e-01,-2.579100721608157953e-01,-3.496742589420135383e-01,-2.993545024054218850e-01,-2.857961935274374032e-01,-1.895252644029641331e-01,-3.036625463103193590e-01,-3.157925778937610284e-01,-2.747520100707448454e-01,-3.488335672731354697e-01,-2.750248733454458416e-01,-3.092479487961322659e-01,-3.574366570339381211e-01,-2.982215553867949009e-01,-3.248809487680554553e-01,-3.875120041644994906e-01,-2.920713189014852995e-01
-2.253217974704529170e-01,-2.840558269535221059e-01,-2.690408799467938206e-01,-3.838331391907059964e-01,-2.733341001143260174e-01,-2.945245560859169887e-01,-2.828234921676602842e-01,-2.806339938530615363e-01,-3.972192192265907584e-01,-3.210446910985004787e-01,-3.499002087828055885e-01,-3.165888345924287028e-01,-3.650897510954844716e-01,-2.367929395468295339e-01,-3.570758240975346887e-01,-3.667667413701989898e-01,-3.045476770083708762e-01,-3.903512993573517442e-01,-3.307711175094844580e-01,-3.551417404950353296e-01,-2.341480177235281679e-01,-2.763749380847698722e-01,-3.194843307220703310e-01,-3.392720081872845350e-01,-2.571997496195669308e-01,-2.574835589321266549e-01,-2.885341921992767844e-01,-3.007275650248548704e-01,-4.105687867976528516e-01,-3.315428260238882929e-01
-3.408401726431067313e-01,-2.879955782063742808e-01,-2.277430852828447039e-01,-3.380232285968279848e-01,-2.743792891471621975e-01,-2.066480947319448980e-01,-3.638434183430005464e-01,-2.224858028489111739e-01,-3.557909363180935536e-01,-3.206256014687693945e-01,-3.112560117492851330e-01,-3.058869586865406442e-01,-3.783177423020192554e-01,-3.509560759602931568e-01,-3.529066502788130166e-01,-2.957707040859290926e-01,-3.076797475735870702e-01,-1.736894074852064485e-01,-2.406941146809958576e-01,-3.335837246422121982e-01,-2.990411583908528792e-01,-2.603609251830674154e-01,-3.187170779498291195e-01,-3.266099293536556813e-01,-3.142653971949549985e-01,-2.546695120017206104e-01,-3.680971064646692548e-01,-3.232755571265789052e-01,-2.822753551144254192e-01,-2.901644060077245846e-01
-2.872844791453443847e-01,-3.114930178267382721e-01,-2.416122157103880452e-01,-1.673478916205308198e-01,-2.686925017099803248e-01,-2.996723442745109489e-01,-2.422524215883107290e-01,-3.403665369657624118e-01,-3.347751152952914144e-01,-3.127152549751960331e-01,-4.362317030232509829e-01,-3.691301075579076496e-01,-3.200074401577055472e-01,-3.798856024876670068e-01,-3.573375780263011170e-01,-3.168047137520356715e-01,-4.005513323259589087e-01,-3.227598313762031768e-01,-3.252733879808595296e-01,-3.041454646841327825e-01,-2.170431535720077076e-01,-2.923304891105388270e-01,-2.864830753985783685e-01,-2.952771266351921775e-01,-2.732083744622954558e-01,-3.280324581628916714e-01,-3.099391673960090743e-01,-2.553955275695497518e-01,-3.783763915616216167e-01,-2.446700176775198909e-01
-2.237667146909933236e-01,-3.127554278210536998e-01,-3.091214038750260129e-01,-3.382728348901029025e-01,-2.492005628744219936e-01,-3.407884753536516431e-01,-3.135773337014727824e-01,-3.348179409014567787e-01,-2.855744753255936019e-01,-3.985352985776086099e-01,-2.148350698501102496e-01,-3.503957252427949975e-01,-2.709687450414562382e-01,-2.985780828201309300e-01,-3.392472820366296826e-01,-3.524120281144858535e-01,-2.347627329038129707e-01,-3.043946710614813256e-01,-2.697624687531669507e-01,-3.474330954141477412e-01,-3.275059873407517030e-01,-2.574582137975500729e-01,-2.332520857141427983e-01,-2.952414244839216551e-01,-3.841783640300956981e-01,-1.596351350342611330e-01,-3.327350356707642343e-01,-3.883102171774487354e-01,-1.246175231457486710e-01,-3.210946203996518644e-01
-3.956712691559476913e-01,-3.613103437522479644e-01,-2.865230623434629753e-01,-3.017403261274836379e-01,-3.703400099008397617e-01,-1.975003764192964639e-01,-3.357306466529098588e-01,-3.726082508934814852e-01,-2.459367922979054655e-01,-2.376514393277195658e-01,-3.629420414367066638e-01,-4.048679529349766271e-01,-2.458500322205108835e-01,-4.326445878145981916e-01,-3.739487057591348029e-01,-2.575092591517281204e-01,-3.245238169029923125e-01,-3.310004617425839624e-01,-2.976272104682832764e-01,-3.182153806152959175e-01,-3.785947638778508484e-01,-2.384685810337314749e-01,-2.458070608406343616e-01,-3.062835776888940265e-01,-3.111326502419637374e-01,-1.494593582779100427e-01,-3.309754973100636488e-01,-3.250238107794399811e-01,-2.986129316492022734e-01,-2.192478091746442870e-01
-2.059482633200738488e-01,-3.200630026942720696e-01,-2.937861224661093562e-01,-3.768484421913046445e-01,-3.079861685321874099e-01,-3.455224874599717166e-01,-3.507834616214778323e-01,-2.099510526128785803e-01,-3.533879808662461763e-01,-3.446998713965611638e-01,-2.722574743394329255e-01,-2.298233638942215884e-01,-2.792740324742514768e-01,-1.579659041687222210e-01,-3.033458582086039912e-01,-2.747327557811688470e-01,-2.851254926319042871e-01,-2.033605645299033648e-01,-2.738973207332523474e-01,-3.086842521591968702e-01,-3.568066708829148448e-01,-2.929117030907892327e-01,-2.372968430333642076e-01,-3.409809816394802628e-01,-2.806340756500776967e-01,-2.729900390615327410e-01,-2.367142693838902301e-01,-3.544202379351066856e-01,-1.638361600085892489e-01,-4.061101184952555787e-01
-3.467062318911189323e-01,-2.666691666195263322e-01,-3.191473475340361188e-01,-2.724676937339242100e-01,-3.493613661229394429e-01,-3.259434142360403408e-01,-3.188834912651599685e-01,-2.357506452939041597e-01,-2.891778509627616622e-01,-2.955456855996962950e-01,-3.432125837228736653e-01,-2.770264083025194002e-01,-3.081219784788086224e-01,-2.445578341769538977e-01,-2.012494848034552808e-01,-3.413352749679148257e-01,-3.571977324016413213e-01,-3.848680549898618186e-01,-3.281451003124788990e-01,-3.404863996481709010e-01,-3.059471833862656975e-01,-3.488993730295040785e-01,-3.545543534998619739e-01,-2.728026311663504511e-01,-3.792751899182407738e-01,-2.852041951426469435e-01,-3.405637191981396583e-01,-2.806711551397249038e-01,-2.400710505183671906e-01,-3.704197431504815952e-01
-2.577909631520320377e-01,-2.697072440623645151e-01,-3.312193738395334264e-01,-2.753914990125201356e-01,-2.616916211681045712e-01,-2.630585996570394269e-01,-3.036750572881001808e-01,-2.892904978926783000e-01,-3.689633246856779958e-01,-3.133251606909181475e-01,-2.626178230104977973e-01,-2.376328896436368798e-01,-3.083326692013222958e-01,-2.883021995447626051e-01,-2.708358130986712742e-01,-2.772388445662443690e-01,-2.652704822152883724e-01,-4.023532477561496679e-01,-2.855918975336174115e-01,-2.773704406811811629e-01,-3.620529878002602397e-01,-2.005498165537241140e-01,-2.835689474717072445e-01,-1.949508734131903398e-01,-3.399517812347991330e-01,-3.364999192526876848e-01,-2.861440332674338172e-01,-3.951425451086603147e-01,-2.752733197932001330e-01,-2.941393200284232456e-01
-2.481514495460673264e-01,-2.548723686405723887e-01,-3.267893624622387194e-01,-3.746835812519968556e-01,-1.975557396238804275e-01,-3.382056858221746953e-01,-3.725298235793006452e-01,-3.674223403050831949e-01,-2.454062451322322758e-01,-3.481057192702515790e-01,-3.365585925161576619e-01,-2.887851464625227349e-01,-3.072375138434537134e-01,-3.487542650090014740e-01,-2.481821734389390854e-01,-2.582487804920149399e-01,-2.661254103151489692e-01,-2.496378447804772360e-01,-2.802723752786903666e-01,-4.176942377208422985e-01,-1.954839998102158305e-01,-2.907272334554272253e-01,-2.758839752784884025e-01,-2.396167444485848563e-01,-2.164912119490613740e-01,-2.610571419948589655e-01,-2.827527882325522879e-01,-3.402540147376215129e-01,-3.008582382354452744e-01,-3.678257766711540699e-01
